"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39870","","","","","6462","GVF-CM-ECO39870","","2010-04-29","","","hunter","","","Wild","Other Mammals","Cephalophus silvicultor","Cephalophus silvicultor","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18332","GVF-CM-ECO39870NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39871","","","","","6463","GVF-CM-ECO39871","","2010-04-29","","","hunter","","","Wild","Other Mammals","Cephalophus callipygus","Cephalophus callipygus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18333","GVF-CM-ECO39871NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39872","","","","","6464","GVF-CM-ECO39872","","2010-04-29","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18334","GVF-CM-ECO39872NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39873","","","","","6465","GVF-CM-ECO39873","","2010-04-29","","","hunter","","","Wild","Other Mammals","Manis tricuspis","Phataginus tricuspis","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18335","GVF-CM-ECO39873NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39874","","","","","6466","GVF-CM-ECO39874","","2010-04-29","","","hunter","","","Wild","Other Mammals","Cephalophus callipygus","Cephalophus callipygus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18336","GVF-CM-ECO39874NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39875","","","","","6467","GVF-CM-ECO39875","","2010-04-29","","","hunter","","","Wild","Rodents","Atherurus africanus","Atherurus africanus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18337","GVF-CM-ECO39875NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39876","","","","","6468","GVF-CM-ECO39876","","2010-04-29","","","hunter","","","Wild","Other Mammals","Cephalophus callipygus","Cephalophus callipygus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18338","GVF-CM-ECO39876NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39877","","","","","6469","GVF-CM-ECO39877","","2010-04-29","","","Amadoua Nana","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","","Actual","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18339","GVF-CM-ECO39877NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39878","","","","","6470","GVF-CM-ECO39878","","2010-04-29","","","Amadoua Nana","","","Wild","Other Mammals","Cephalophus silvicultor","Cephalophus silvicultor","","","Actual","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18367","GVF-CM-ECO39878NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39879","","","","","6471","GVF-CM-ECO39879","","2010-04-29","","","Amadoua Nana","","","Wild","Rodents","Atherurus africanus","Atherurus africanus","","","Actual","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18368","GVF-CM-ECO39879NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39910","","","","","6472","GVF-CM-ECO39910","","2010-04-29","","","Jean Michel Takuo","","","Wild","Rodents","Atherurus africanus","Atherurus africanus","","","Actual","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18378","GVF-CM-ECO39910NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39911","","","","","6473","GVF-CM-ECO39911","","2010-04-29","","","Jean Michel Takuo","","","Wild","Other Mammals","Cephalophus callipygus","Cephalophus callipygus","","","Actual","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18379","GVF-CM-ECO39911NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39912","","","","","6474","GVF-CM-ECO39912","","2010-04-29","","","Jean Michel Takuo","","","Wild","Other Mammals","Cephalophus silvicultor","Cephalophus silvicultor","","","Actual","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18380","GVF-CM-ECO39912NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39913","","","","","6475","GVF-CM-ECO39913","","2010-04-29","","","Jean Michel Takuo","","","Wild","Primates","Cercopithecus nictitans","Cercopithecus nictitans","","","Actual","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18381","GVF-CM-ECO39913NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39914","","","","","6476","GVF-CM-ECO39914","","2010-04-29","","","Jean Michel Takuo","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","","Actual","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18382","GVF-CM-ECO39914NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39915","","","","","6477","GVF-CM-ECO39915","","2010-04-29","","","Jean Michel Takuo","","","Wild","Other Mammals","Cephalophus silvicultor","Cephalophus silvicultor","","","Actual","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18383","GVF-CM-ECO39915NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39916","","","","","6478","GVF-CM-ECO39916","","2010-04-29","","","Jean Michel Takuo","","","Wild","Other Mammals","Manis tricuspis","Phataginus tricuspis","","","Actual","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18384","GVF-CM-ECO39916NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39917","","","","","6479","GVF-CM-ECO39917","","2010-04-29","","","hunter","","","Wild","Reptiles","Varanus ornatus","Varanus ornatus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18385","GVF-CM-ECO39917NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39918","","","","","6480","GVF-CM-ECO39918","","2010-04-29","","","hunter","","","Wild","Other Mammals","Cephalophus callipygus","Cephalophus callipygus","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18386","GVF-CM-ECO39918NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"J'aime la paix, south of Ngoila","J'aime la paix, south of Ngoila-2010-04-29","Cameroon","East","","2.449","14.018","","","","","","","","2010-04-29","00:00:00","","Joseph Diffo","","GVFI","False","","hunted","","","","Active surveillance","","","GVF-CM-ECO39919","","","","","6481","GVF-CM-ECO39919","","2010-04-29","","","hunter","","","Wild","Other Mammals","Cephalophus monticola","Cephalophus monticola","","","Estimate","","Unknown","Unknown","","","","Killed (fresh carcass)","True","","","","","","","","","","","","Unknown","","","","","","","","","","","","","","","","","","","","FY1 Q3:  Apr 1 - Jun 30, 2010","","","18387","GVF-CM-ECO39919NGDN1","2011-02-27","Blood drop (protein saver) ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Limbe Wildlife Centre, Limbe Cameroon","Limbe Wildlife Centre, Limbe Cameroon-Dec 16 2010","Cameroon","Southwest","","4.01","9.22","","Mixed habitat (forest, grassland, agriculture, livestock and pasture areas)","","","","","","2010-12-16","00:00:00","","Ahmadou","","GVFI","False","","sanctuary","","","","Active surveillance","","","GVF-CM-ECO02829","","","","","6482","GVF-CM-ECO02829","","2010-12-16","","","hunter","","","Captive Wild","Primates","Cercopithecus","Cercopithecus tantalus","","","Estimate","","Female","","","","","Injured","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","18621","GVF-CM-ECO02829F1","2011-02-12","Feces ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Limbe Wildlife Centre, Limbe Cameroon","Limbe Wildlife Centre, Limbe Cameroon-Dec 16 2010","Cameroon","Southwest","","4.01","9.22","","Mixed habitat (forest, grassland, agriculture, livestock and pasture areas)","","","","","","2010-12-16","00:00:00","","Ahmadou","","GVFI","False","","sanctuary","","","","Active surveillance","","","GVF-CM-ECO02830","","","","","6483","GVF-CM-ECO02830","","2010-12-16","","","hunter","","","Captive Wild","Primates","Pan troglodytes","Pan troglodytes","","","Estimate","","Female","","","","","Apparently healthy","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","18622","GVF-CM-ECO02830F1","2011-02-12","Feces ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
"Limbe Wildlife Centre, Limbe Cameroon","Limbe Wildlife Centre, Limbe Cameroon-Dec 16 2010","Cameroon","Southwest","","4.01","9.22","","Mixed habitat (forest, grassland, agriculture, livestock and pasture areas)","","","","","","2010-12-16","00:00:00","","Ahmadou","","GVFI","False","","sanctuary","","","","Active surveillance","","","GVF-CM-ECO02831","","","","","6484","GVF-CM-ECO02831","","2010-12-16","","","hunter","","","Captive Wild","Primates","Pan troglodytes","Pan troglodytes","","","Estimate","","Female","","","","","Sick","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FY2 Q1:  Oct 1 - Dec 31, 2010","","","18623","GVF-CM-ECO02831F1","2011-02-12","Feces ","","","","","","","","","","","","","","","","","","","","","","3/11/2011 6:35:51 PM","","False"
